"H.集計フラグ","H.店舗","H.伝票番号","H.伝票番号枝番","H.曜日","H.支払ステータス","H.伝票処理日","H.返還元年月(返品)","H.返還元年月日(赤伝)","H.テーブル番号","H.客数（合計）","H.客数（男）","H.客数（女）","H.客数（選択なし）","H.深夜料金","H.テーブルチャージ料金","H.サービス料金","H.小計","H.総商品数","H.伝票金額","H.伝票税額","H.税抜金額10%","H.税額10%","H.税抜金額8%","H.税額8%","H.非課税金額","H.不課税金額","H.お預かり金額","H.おつり","H.免税額（一般品）","H.免税額（消耗品）","H.値引金額","H.支払金額（現金）","H.支払金額（クレジットカード）","H.支払金額（ポイント）","H.支払金額（電子マネー）","H.支払金額（商品券：釣り無）","H.商品券差額","H.支払金額（商品券：釣り有）","H.商品券現金釣銭","H.支払金額（その他）","H.レジ担当者ID","H.スタイリスト（理美容のみ）","H.受付番号","H.テーブル合算後伝票番号","H.税集計区分","H.支払メモ","H.領収書発行回数","H.領収書発行最終日付","H.キッチンプリンタ印字成否","H.キッチンプリンタ印字日付","H.レシートプリンタ印字成否","H.レシートプリンタ印字日付","H.基幹転送成否","H.基幹転送日付","C.お客様","C.お客様代表","C.客層","H.元伝票番号","H.登録番号","H.事業者名","H.集計営業日","H.伝票発行日"
"*","001:麻布しき 旗の台店","No:202500100003770","0","金","10:会計済","2025/09/26 12:55:31","","","000000007:カウンター７","1","1","0","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","10000","8800","0","0","0","1200","0","0","0","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/26 12:55:34","1:成功","2025/09/26 12:56:02","","","","","T7010401147721","株式会社 麻布しき","26","2025/09/26 12:30:37"
"*","001:麻布しき 旗の台店","No:202500100003771","0","金","10:会計済","2025/09/26 13:27:27","","","000000009:カウンター９","2","0","2","0","0","0","0","2900","2","2700","245","2455","245","0","0","0","0","1000","0","0","0","200","1000","0","0","1700","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/26 13:27:31","1:成功","2025/09/26 13:27:36","","","","","T7010401147721","株式会社 麻布しき","26","2025/09/26 12:45:29"
"*","001:麻布しき 旗の台店","No:202500100003772","0","金","10:会計済","2025/09/26 13:58:47","","","000000014:テーブル２","3","0","3","0","0","0","0","3500","3","3200","290","2910","290","0","0","0","0","3200","0","0","0","300","3200","0","0","0","0","0","0","0","0","0120:柴野 花","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/26 13:58:51","1:成功","2025/09/26 13:59:20","","","","","T7010401147721","株式会社 麻布しき","26","2025/09/26 12:56:34"
"*","001:麻布しき 旗の台店","No:202500100003773","0","金","10:会計済","2025/09/26 15:59:10","","","000000017:ウーバーイーツ1","0","0","0","0","0","0","0","6700","5","6700","496","0","0","6204","496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6700","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/26 15:59:13","","","","","T7010401147721","株式会社 麻布しき","26","2025/09/26 13:42:18"
"*","001:麻布しき 旗の台店","No:202500100003774","0","金","10:会計済","2025/09/26 16:00:10","","","000000018:ウーバーイーツ2","0","0","0","0","0","0","0","7900","2","7900","585","0","0","7315","585","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7900","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/26 16:00:13","","","","","T7010401147721","株式会社 麻布しき","26","2025/09/26 15:47:17"
"*","001:麻布しき 旗の台店","No:202500100003775","0","金","10:会計済","2025/09/26 20:38:33","","","000000016:テーブル４","2","1","1","0","0","0","0","17230","14","17230","1566","15664","1566","0","0","0","0","0","0","0","0","0","0","17230","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/26 20:38:35","","","","","T7010401147721","株式会社 麻布しき","26","2025/09/26 18:54:30"
"*","001:麻布しき 旗の台店","No:202500100003776","0","金","10:会計済","2025/09/26 21:17:13","","","000000013:テーブル１","3","3","0","0","0","0","0","43040","24","43040","3912","39128","3912","0","0","0","0","0","0","0","0","0","0","43040","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","1","20250926211804","1:成功"," ","1:成功","2025/09/26 21:17:18","1:成功","2025/09/26 21:18:37","","","","","T7010401147721","株式会社 麻布しき","26","2025/09/26 18:55:10"
"*","001:麻布しき 旗の台店","No:202500100003777","0","金","10:会計済","2025/09/26 21:10:04","","","000000017:ウーバーイーツ1","0","0","0","0","0","0","0","18300","6","18300","1355","0","0","16945","1355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18300","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/26 21:10:08","1:成功","2025/09/26 21:10:21","","","","","T7010401147721","株式会社 麻布しき","26","2025/09/26 19:15:11"
"*","001:麻布しき 旗の台店","No:202500100003778","0","金","10:会計済","2025/09/26 21:28:09","","","000000005:カウンター５","2","1","1","0","0","0","0","6890","12","6890","626","6264","626","0","0","0","0","7000","110","0","0","0","6890","0","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","1","20250926212819","1:成功"," ","1:成功","2025/09/26 21:28:13","1:成功","2025/09/26 21:28:44","","","","","T7010401147721","株式会社 麻布しき","26","2025/09/26 20:14:01"
"*","001:麻布しき 旗の台店","No:202500100003779","0","金","10:会計済","2025/09/26 21:10:28","","","000000018:ウーバーイーツ2","0","0","0","0","0","0","0","7450","4","7450","551","0","0","6899","551","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7450","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/26 21:10:31","1:成功","2025/09/26 21:10:32","","","","","T7010401147721","株式会社 麻布しき","26","2025/09/26 20:31:17"
"*","001:麻布しき 旗の台店","No:202500100003780","0","金","10:会計済","2025/09/26 21:31:55","","","000000001:カウンター１","1","1","0","0","0","0","0","5500","6","5500","500","5000","500","0","0","0","0","0","0","0","0","0","0","5500","0","0","0","0","0","0","0","138:櫻沢　ジュン","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/26 21:31:58","1:成功","2025/09/26 21:32:17","","","","","T7010401147721","株式会社 麻布しき","26","2025/09/26 20:52:40"
"*","001:麻布しき 旗の台店","No:202500100003781","0","土","10:会計済","2025/09/27 12:15:03","","","000000013:テーブル１","2","1","1","0","0","0","0","3550","3","3550","322","3228","322","0","0","0","0","10000","6450","0","0","0","3550","0","0","0","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 12:15:06","1:成功","2025/09/27 12:15:27","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 11:32:39"
"*","001:麻布しき 旗の台店","No:202500100003782","0","土","10:会計済","2025/09/27 12:02:50","","","000000005:カウンター５","1","1","0","0","0","0","0","1100","1","1100","100","1000","100","0","0","0","0","0","0","0","0","0","0","0","0","1100","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 12:02:54","1:成功","2025/09/27 12:03:05","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 11:40:02"
"*","001:麻布しき 旗の台店","No:202500100003783","0","土","10:会計済","2025/09/27 12:27:05","","","000000001:カウンター１","1","0","1","0","0","0","0","1100","1","1100","100","1000","100","0","0","0","0","0","0","0","0","0","0","0","0","1100","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 12:27:09","1:成功","2025/09/27 12:27:11","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 11:43:35"
"*","001:麻布しき 旗の台店","No:202500100003784","0","土","10:会計済","2025/09/27 12:28:16","","","000000009:カウンター９","1","1","0","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 12:28:19","1:成功","2025/09/27 12:32:00","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 12:03:45"
"*","001:麻布しき 旗の台店","No:202500100003785","0","土","10:会計済","2025/09/27 13:35:19","","","000000005:カウンター５","1","1","0","0","0","0","0","7040","4","7040","640","6400","640","0","0","0","0","0","0","0","0","0","0","7040","0","0","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 13:35:22","1:成功","2025/09/27 13:35:33","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 12:12:17"
"*","001:麻布しき 旗の台店","No:202500100003786","0","土","10:会計済","2025/09/27 13:52:50","","","000000016:テーブル４","5","4","1","0","0","0","0","22560","23","22560","2050","20510","2050","0","0","0","0","0","0","0","0","0","0","22560","0","0","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 13:52:54","1:成功","2025/09/27 13:53:14","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 12:16:54"
"*","001:麻布しき 旗の台店","No:202500100003787","0","土","10:会計済","2025/09/27 13:42:43","","","000000013:テーブル１","2","0","2","0","0","0","0","8800","2","8800","800","8000","800","0","0","0","0","10000","1200","0","0","0","8800","0","0","0","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 13:42:46","1:成功","2025/09/27 13:44:26","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 12:24:19"
"*","001:麻布しき 旗の台店","No:202500100003788","0","土","10:会計済","2025/09/27 13:22:25","","","000000001:カウンター１","1","1","0","0","0","0","0","5060","2","5060","460","4600","460","0","0","0","0","0","0","0","0","0","0","0","0","2060","0","0","0","0","3000","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 13:22:29","1:成功","2025/09/27 13:22:35","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 12:40:57"
"*","001:麻布しき 旗の台店","No:202500100003789","0","土","10:会計済","2025/09/27 13:09:11","","","000000009:カウンター９","2","1","1","0","0","0","0","3550","3","3550","322","3228","322","0","0","0","0","0","0","0","0","0","0","0","0","3550","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 13:09:15","1:成功","2025/09/27 13:15:16","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 12:43:40"
"*","001:麻布しき 旗の台店","No:202500100003790","0","土","10:会計済","2025/09/27 13:15:38","","","000000007:カウンター７","1","1","0","0","0","0","0","1500","1","1500","136","1364","136","0","0","0","0","0","0","0","0","0","0","0","0","1500","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 13:15:41","1:成功","2025/09/27 13:21:51","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 12:55:13"
"*","001:麻布しき 旗の台店","No:202500100003791","0","土","10:会計済","2025/09/27 13:42:16","","","000000009:カウンター９","3","2","1","0","0","0","0","2400","2","2400","218","2182","218","0","0","0","0","0","0","0","0","0","0","0","0","2400","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/27 13:42:19","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 13:15:37"
"*","001:麻布しき 旗の台店","No:202500100003792","0","土","10:会計済","2025/09/27 14:03:37","","","000000001:カウンター１","2","1","1","0","0","0","0","3730","3","3730","339","3391","339","0","0","0","0","10730","7000","0","0","0","3730","0","0","0","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 14:03:40","1:成功","2025/09/27 14:08:12","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 13:30:23"
"*","001:麻布しき 旗の台店","No:202500100003793","0","土","10:会計済","2025/09/27 13:53:44","","","000000003:カウンター３","1","1","0","0","0","0","0","1200","1","1200","109","1091","109","0","0","0","0","0","0","0","0","0","0","0","0","1200","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","",""," ","1:成功","2025/09/27 13:53:47","1:成功","2025/09/27 14:03:01","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 13:32:39"
"*","001:麻布しき 旗の台店","No:202500100003794","0","土","10:会計済","2025/09/27 14:08:41","","","000000005:カウンター５","2","1","1","0","0","0","0","3300","2","3300","300","3000","300","0","0","0","0","0","0","0","0","0","0","0","0","3300","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 14:08:45","1:成功","2025/09/27 14:31:57","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 13:45:28"
"*","001:麻布しき 旗の台店","No:202500100003795","0","土","10:会計済","2025/09/27 14:32:07","","","000000001:カウンター１","0","0","0","0","0","0","0","700","1","700","63","637","63","0","0","0","0","1000","300","0","0","0","700","0","0","0","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 14:32:11","1:成功","2025/09/27 14:38:36","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 14:31:52"
"*","001:麻布しき 旗の台店","No:202500100003796","0","土","10:会計済","2025/09/27 21:27:41","","","000000017:ウーバーイーツ1","0","0","0","0","0","0","0","7250","4","7250","537","0","0","6713","537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7250","0105:佐々木昌一","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 21:27:45","1:成功","2025/09/27 21:30:14","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 16:38:44"
"*","001:麻布しき 旗の台店","No:202500100003797","0","土","10:会計済","2025/09/27 16:57:58","","","000000018:ウーバーイーツ2","0","0","0","0","0","0","0","5500","9","5500","500","5000","500","0","0","0","0","5500","0","0","0","0","5500","0","0","0","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ",""," ","1:成功","2025/09/27 16:58:00","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 16:57:25"
"*","001:麻布しき 旗の台店","No:202500100003798","0","土","10:会計済","2025/09/27 16:58:09","","","000000019:ウーバーイーツ3","0","0","0","0","0","0","0","2800","4","2800","254","2546","254","0","0","0","0","0","0","0","0","0","0","0","0","2800","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 16:58:12","1:成功","2025/09/27 17:00:24","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 16:57:45"
"*","001:麻布しき 旗の台店","No:202500100003799","0","土","10:会計済","2025/09/27 18:26:29","","","000000013:テーブル１","2","1","1","0","0","0","0","10880","11","10880","989","9891","989","0","0","0","0","0","0","0","0","0","0","0","0","10880","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 18:26:33","1:成功","2025/09/27 18:28:48","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 17:15:56"
"*","001:麻布しき 旗の台店","No:202500100003800","0","土","10:会計済","2025/09/27 18:42:36","","","000000018:ウーバーイーツ2","0","0","0","0","0","0","0","75000","50","75000","5555","0","0","69445","5555","0","0","75000","0","0","0","0","75000","0","0","0","0","0","0","0","0","0105:佐々木昌一","","","","6:税率単位","","1","20250927184340","1:成功"," ","1:成功","2025/09/27 18:42:39","1:成功","2025/09/27 18:44:44","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 18:42:23"
"*","001:麻布しき 旗の台店","No:202500100003801","0","土","10:会計済","2025/09/27 20:13:19","","","000000016:テーブル４","5","3","2","0","0","0","0","32380","27","32380","2943","29437","2943","0","0","0","0","32400","20","0","0","0","32380","0","0","0","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","0","","1:成功"," ","1:成功","2025/09/27 20:13:24","1:成功","2025/09/27 20:15:51","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 18:44:58"
"*","001:麻布しき 旗の台店","No:202500100003802","0","土","10:会計済","2025/09/27 20:18:15","","","000000009:カウンター９","2","1","1","0","0","0","0","11490","12","11490","1044","10446","1044","0","0","0","0","12000","510","0","0","0","11490","0","0","0","0","0","0","0","0","0126:虻川馨佑","","","","6:税率単位","","1","20250927201823","1:成功"," ","1:成功","2025/09/27 20:18:19","1:成功","2025/09/27 20:18:54","","","","","T7010401147721","株式会社 麻布しき","27","2025/09/27 18:47:03"
